"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-icon href","text-ellipsis","he-lazy-image src","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-umraniye-cakmak-kiralik/daire/129350-1320","37","29.250","18-02-2026","Kiralık Daire","2 +
                          1","66 m²","14
                        Yaşında","Bahçe Katı","Finans Merkezi Yakınında, Yenilenmiş, Kapalı Otoparklı 2+1 Daire","İstanbul / Ümraniye / Çakmak Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-goal-129350/korhan-oray-4262586","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Goal","Korhan
          Oray"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-fevzi-cakmak-kiralik/daire/162223-144","17","30.000","08-03-2026","Kiralık Daire","1 +
                          1","70 m²","Sıfır Bina","1. Kat","Sega Life Sitesinde 1+1 Geniş Teraslı Kiralık Sıfır Daire !!!","İstanbul / Küçükçekmece / Fevzi Çakmak Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/dagtekin-real-estate-162223","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dagtekin Real Estate",""
"https://www.hepsiemlak.com/istanbul-pendik-suluntepe-kiralik/daire/159341-66","18","20.500","21-02-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","1. Kat","Sülüntepe Mah Merkezi Konumda 1+1 60m² Ferah Kiralık Daire","İstanbul / Pendik / Sülüntepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/3/9/5/1/31962223-22e2-4bde-ae5f-e936e6e519c1.jpg","https://www.hepsiemlak.com/emlak-ofisi/truva-gayrimenkul-yatirim-danis-proje-hiz-159341","","Truva Gayrimenkul Yatırım Danış. & Proje Hiz.",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/151395-129","30","37.000","24-02-2026","Kiralık Daire","3 +
                          1","110 m²","8
                        Yaşında","3. Kat","Çeliktepede Yeni Binada Kiralık 3+1 Çatı Dubleks","İstanbul / Kağıthane / Çeliktepe Mah.","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/3/1/5/1/32759138-0a6c-458d-ab33-a676114e368a.jpg","https://www.hepsiemlak.com/emlak-ofisi/turna-gayrimenkul-151395","","Turna Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-esenler-mimar-sinan-kiralik/daire/130307-1125","16","18.500","17-02-2026","Kiralık Daire","1 +
                          1","70 m²","26
                        Yaşında","Yüksek Giriş","Esenler Metro Yakın 1+1 70m² Yüksek Giriş Kiralık Daire█yapısat█","İstanbul / Esenler / Mimar Sinan Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-silahtaraga-kiralik/daire/162782-13","30","29.000","17-02-2026","Kiralık Daire","2 +
                          1","85 m²","6
                        Yaşında","Yüksek Giriş","As Yapı'dan Yüksek Giriş Otoparklı Balkonlu","İstanbul / Eyüpsultan / Silahtarağa Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sile-haci-kasim-kiralik/villa/140511-255","23","59.000","25-02-2026","Kiralık Villa","3 +
                          2","145 m²","Sıfır Bina","","Şile Merkezde Kiralık İşyeri Ve Konut Uygun 3+2 Villa","İstanbul / Şile / Hacı Kasım Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/acr-gayrimenkul-yatirim-danismanligi-140511","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Acr Gayrimenkul Yatırım Danışmanlığı",""
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/145276-125","28","140.000","03-03-2026","Kiralık Daire","3 +
                          1","190 m²","31
                        Yaşında","3. Kat","Etiler 3+1 Geniş Kiralık Daire","İstanbul / Beşiktaş / Nisbetiye Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/rookz-fark-145276","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rookz | Fark","Hakan
          Ulusaloğlu"
"https://www.hepsiemlak.com/istanbul-tuzla-aydintepe-kiralik/daire/163800-10","35","28.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","2. Kat","Aydıntepe Mahallesinde 2+1 Sıfır 90 M2 Kiralık Daire","İstanbul / Tuzla / Aydıntepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-hurriyet-kiralik/daire/160565-88","22","25.000","16-02-2026","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","3. Kat","Elka'dan Hürrüyet Mah Akdeniz Cad 2+1.85m² Kiralık Tadilatlı","İstanbul / Gaziosmanpaşa / Hürriyet Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/elka-gayrimenkul-160565","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Elka Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/21867-2717","45","25.000","23-02-2026","Kiralık Daire","1 +
                          1","55 m²","16
                        Yaşında","Çatı Katı","Mecidiyeköy Kısmi Eşyalı 1+1 Çatı Katı !","İstanbul / Şişli / Mecidiyeköy Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/153107-57","21","26.000","15-02-2026","Kiralık Daire","2 +
                          1","65 m²","31
                        Yaşında","Kot 1","Zeynep Kamil De 2+1 Caddeye Yakın 26000 Tl","İstanbul / Üsküdar / Zeynep Kamil Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-1-kisim-kiralik/daire/163754-34","25","45.000","05-03-2026","Kiralık Daire","3 +
                          1","120 m²","6
                        Yaşında","10. Kat","Vaditepe 4. Bölge A Kapısı K4 Blokta Kiralık 3+1","İstanbul / Başakşehir / Bahçeşehir 1. Kısım Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bakirkoy-atakoy-2-5-6-kisim-kiralik/daire/7105-1704","37","85.000","17-02-2026","Kiralık Daire","3 +
                          1","130 m²","31
                        Yaşında","Yüksek Giriş","Ataköy 2.Kısım J Bloklar'da 3+1 Kiralık Daire","İstanbul / Bakırköy / Ataköy 2-5-6. Kısım Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-goztepe-kiralik/daire/71032-3692","45","65.000","14-02-2026","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","Giriş Katı","Academy Göztepe Rıdvanpaşa Sokakta Merkezi Konumda 3+1 Kiralık","İstanbul / Kadıköy / Göztepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-namik-kemal-kiralik/daire/161682-89","23","28.000","28-02-2026","Kiralık Daire","2 +
                          1","90 m²","21
                        Yaşında","4. Kat","Ümraniye Namık Kemal'de Metroya 2 Dk Manzaralı Daire","İstanbul / Ümraniye / Namık Kemal Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/109839-608","35","40.000","05-03-2026","Kiralık Daire","3 +
                          1","145 m²","6
                        Yaşında","3. Kat","Nurtepe Ana Cadde Hemen Yanı Metroya 3dk Geniş Dublex Daire","İstanbul / Kağıthane / Nurtepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karadeniz-kiralik/daire/166420-1","21","32.000","23-02-2026","Kiralık Daire","2 +
                          1","85 m²","5
                        Yaşında","2. Kat","Brt Gayrimenkulden 2+1 Kullanışlı Daire","İstanbul / Gaziosmanpaşa / Karadeniz Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/brt-yapi-gayrimenkul-166420","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Brt Yapı Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-merkez-kiralik/daire/136915-1741","16","33.000","13-02-2026","Kiralık Daire","1 +
                          1","85 m²","6
                        Yaşında","Yüksek Giriş","Eyüpsultan Merkez'de Geniş, Çift Cepheli, Kiralık 1+1 Daire","İstanbul / Eyüpsultan / Merkez Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/1785-1948","34","80.000","13-02-2026","Kiralık Daire","2 +
                          0","94 m²","14
                        Yaşında","6. Kat","Erenköy Ethem Efendi Ziyaeddin Baydar Sokakta Marmaraya 6 Dk.","İstanbul / Kadıköy / Erenköy Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/focus-gayrimenkul-1785","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Focus Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-emniyettepe-kiralik/daire/122228-535","35","41.500","23-02-2026","Kiralık Daire","4 +
                          1","150 m²","6
                        Yaşında","5. Kat","Sarı Emlak Tan Emniyettepe De Geniş Ferah Kıralık Dublexs Daire","İstanbul / Eyüpsultan / Emniyettepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-fatih-silivrikapi-kiralik/daire/113019-1506","38","35.000","19-02-2026","Kiralık Daire","3 +
                          1","110 m²","50
                        Yaşında","3. Kat","Fatih Sümbülefendi Cami Karşısı 3+1 110 M2 3.Kat Kiralık Daire","İstanbul / Fatih / Silivrikapı Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/161262-57","23","29.500","06-03-2026","Kiralık Daire","3 +
                          1","130 m²","26
                        Yaşında","4. Kat","Tuzla İstasyon Mah Marmaraya 1 Dk Şömineli Bekara Uygun","İstanbul / Tuzla / İstasyon Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-aziz-mahmut-hudayi-kiralik/daire/21278-9753","35","50.000","14-02-2026","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","4. Kat","Üsküdar Aziz Mahmutta 3+1 Kiralık Dubleks Daire","İstanbul / Üsküdar / Aziz Mahmut Hüdayi Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/fatih-emlak-21278","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Fatih Emlak",""
"https://www.hepsiemlak.com/istanbul-esenyurt-baglarcesme-kiralik/daire/137450-517","48","16.000","13-02-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","Bahçe Katı","Bağlarçeşme Mahallesinde 2+1 Bahçeli Bahçe Katı Kiralık Daire","İstanbul / Esenyurt / Bağlarçeşme Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/cansever-yapi-gayrimenkul-137450","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cansever Yapı Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-kiralik/daire/166434-14","33","29.000","28-02-2026","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","3. Kat","Yenimahalle'de Ferah Kiralık Daire 3.Kat | 115 M² | 3+1","İstanbul / Küçükçekmece / Yeni Mahalle Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/156043-118","18","36.500","06-03-2026","Kiralık Daire","2 +
                          1","100 m²","31
                        Yaşında","1. Kat","Bostancı Gösteri Merkezine Komşu 2+1 Geniş Kiralık Daire","İstanbul / Kadıköy / Bostancı Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/1/7/1/9/3/4/d5eba198-5368-4824-b3ea-d7c3f301c70a.jpg","https://www.hepsiemlak.com/emlak-ofisi/bostan-emlak-156043","","Bostan Emlak","Ali Abidin
          Saruhanoğlu"
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/166362-16","19","30.000","12-02-2026","Kiralık Daire","2 +
                          1","75 m²","5
                        Yaşında","Kot 2","Metro Metrobüse Yakın Full Eşyalı Daire","İstanbul / Şişli / Kuştepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/166360-17","17","25.500","12-02-2026","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","Giriş Katı","Mecidiyeköyde Kiralık Fuleşyalı 1+1.55m2 Daire","İstanbul / Şişli / Kuştepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-pinar-kiralik/daire/166393-9","17","20.000","11-02-2026","Kiralık Daire","3 +
                          1","140 m²","6
                        Yaşında","3. Kat","Geniş Ailelere Uygun Daire","İstanbul / Esenyurt / Pınar Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/demir-yapi-gayrimenkul-166393","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Demir Yapı Gayrimenkul","Demir
          Bey"
"https://www.hepsiemlak.com/istanbul-bagcilar-baglar-kiralik/daire/158514-83","21","29.999","11-02-2026","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","7. Kat","C21 Nexar'dan Motto İstanbul Rezidans Kiralık Yapılı Uygun Daire","İstanbul / Bağcılar / Bağlar Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/century21-nexar-158514","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century21 Nexar",""
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/128979-542","24","26.000","11-02-2026","Kiralık Daire","2 +
                          1","80 m²","21
                        Yaşında","Kot 2","Kağıthane Harmantepede Kiralık 2+1 Daire Balkonlu","İstanbul / Kağıthane / Harmantepe Mah.","","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-zafer-kiralik/daire/166342-2","16","22.000","16-02-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","Yüksek Giriş","Salih Emlak 'tan Mevlana Cami Yakını Kiralık 1+1 Yüksek Giriş","İstanbul / Bahçelievler / Zafer Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-sirinevler-kiralik/daire/166168-31","34","45.000","09-02-2026","Kiralık Daire","2 +
                          1","120 m²","Sıfır Bina","Bahçe Katı","Lüks Eşyalı Sıfır Bina Metrobüs 4 Dk. Memorial Yanı 2+1 Daire","İstanbul / Bahçelievler / Şirinevler Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-osmanaga-kiralik/daire/100825-6","17","45.000","09-02-2026","Kiralık Daire","3 +
                          1","100 m²","26
                        Yaşında","3. Kat","Kadıköy'ün Merkezi Lokasyonu Osmanağa'da Kiralık Daire","İstanbul / Kadıköy / Osmanağa Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-sarigazi-kiralik/daire/97214-82","17","27.000","08-02-2026","Kiralık Daire","2 +
                          1","96 m²","6
                        Yaşında","3. Kat","Sarıgazi Mahallesin'de Çok İyi Konumda 2+1 Kiralık Daire","İstanbul / Sancaktepe / Sarıgazi Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/db-emlak-97214","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Db Emlak",""
"https://www.hepsiemlak.com/istanbul-avcilar-cihangir-kiralik/daire/160760-178","18","35.000","06-02-2026","Kiralık Daire","3 +
                          1","160 m²","16
                        Yaşında","2. Kat","Avcılar Merkez Gayrimenkulden Full Eşyalı 3+1 Kiralık Daire","İstanbul / Avcılar / Cihangir Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-cobancesme-kiralik/daire/150567-8","22","30.000","06-02-2026","Kiralık Daire","3 +
                          1","140 m²","26
                        Yaşında","Çatı Katı","Serra'dan; Çobançeşme Mah. 3+1, 135m2 Kiralık Daire","İstanbul / Bahçelievler / Çobançeşme Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-kartaltepe-kiralik/daire/163540-35","18","40.000","05-03-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","1. Kat","Sefaköy Metrobüse 5 Dakika Sıfır 2+1 Kiralık Daire!!!","İstanbul / Küçükçekmece / Kartaltepe Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-arnavutkoy-islambey-kiralik/daire/156389-68","19","25.000","12-02-2026","Kiralık Daire","3 +
                          1","130 m²","8
                        Yaşında","Yüksek Giriş","Arnavutköy Merkeze Yakın 3+1 Asansörlü Dubleks Daire","İstanbul / Arnavutköy / İslambey Mah.","[object Object]","Hepsiemlak’ta Yeni Üye","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
